Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,Mis,Dis,Rec,Prog,Matches,-9999
2332,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,25,1996,26.5,2449,73,462,1494,515,39,2449,12,22,54.5,28,11,1960,65,Matches,c0c7ff58
2333,Víctor Ruiz,es ESP,DF,Betis,es La Liga,32,1989,15.8,1060,126,522,519,26,13,1060,1,2,50.0,13,1,668,2,Matches,b3dc6eca
2334,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,29,1992,32.0,1360,1013,1351,9,0,0,1360,1,1,100.0,3,1,681,0,Matches,625c144a
2335,Lukas Rupp,de GER,MF,Norwich City,eng Premier League,30,1991,8.5,486,21,99,264,131,16,486,18,27,66.7,20,19,347,22,Matches,3faa1780
2336,Alessandro Russo,it ITA,MF,Salernitana,it Serie A,17,2003,0.3,9,1,4,4,2,1,9,0,0,,0,0,4,1,Matches,7152082d
2337,Franco Russo,ar ARG,DF,Mallorca,es La Liga,26,1994,16.3,813,120,419,366,37,18,813,5,6,83.3,8,3,423,4,Matches,b75ac54b
2338,Georginio Rutter,fr FRA,FWMF,Hoffenheim,de Bundesliga,19,2002,17.9,608,15,47,212,356,95,608,37,78,47.4,76,24,452,107,Matches,c64c01fc
2339,Mathew Ryan,au AUS,GK,Real Sociedad,es La Liga,29,1992,3.0,116,103,115,1,0,0,116,0,0,,0,0,44,0,Matches,4535e4bb
2340,Julian Ryerson,no NOR,DF,Union Berlin,de Bundesliga,23,1997,15.9,808,42,242,350,234,19,808,19,31,61.3,18,16,382,21,Matches,009a4f60
2341,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,28,1992,7.0,263,210,261,2,0,0,263,0,0,,0,0,147,0,Matches,a70b8345
2342,José Sá,pt POR,GK,Wolves,eng Premier League,28,1993,36.5,1212,1112,1204,8,0,0,1212,4,4,100.0,2,0,400,0,Matches,903b6e8b
2343,Roli Pereira de Sa,fr FRA,MF,Nantes,fr Ligue 1,24,1996,6.4,329,4,49,197,88,11,329,15,17,88.2,9,7,206,14,Matches,60f58477
2344,Youssouf Sabaly,sn SEN,DF,Betis,es La Liga,28,1993,8.8,587,36,184,260,149,10,587,6,13,46.2,22,7,373,17,Matches,fbbb9269
2345,Mathys Saban,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,19,2002,0.8,26,0,4,6,16,2,26,1,2,50.0,7,3,21,7,Matches,7d9f3d69
2346,Stefano Sabelli,it ITA,DF,Genoa,it Serie A,28,1993,3.9,196,13,65,75,59,5,196,1,4,25.0,12,4,110,7,Matches,0ccac09c
2347,Abdelhamid Sabiri,ma MAR,MFFW,Sampdoria,it Serie A,24,1996,9.9,479,5,53,255,179,24,479,17,30,56.7,32,18,344,40,Matches,4830e0af
2348,Marcel Sabitzer,at AUT,MFDF,Bayern Munich,de Bundesliga,27,1994,10.1,805,19,154,430,224,28,805,4,7,57.1,12,11,587,43,Matches,e280527c
2349,Marcel Sabitzer,at AUT,MF,RB Leipzig,de Bundesliga,27,1994,0.5,55,0,9,32,14,1,55,1,1,100.0,0,2,38,3,Matches,e280527c
2350,Falaye Sacko,ml MLI,DF,Saint-Étienne,fr Ligue 1,26,1995,7.4,495,28,206,250,42,2,495,0,0,,8,1,316,2,Matches,6388e356
2351,Alexis Saelemaekers,be BEL,MF,Milan,it Serie A,22,1999,20.7,1124,14,113,508,526,69,1124,52,92,56.5,54,29,822,103,Matches,ee251371
2352,Rafiki Said Ahamada,fr FRA,MFFW,Brest,fr Ligue 1,21,2000,1.4,86,0,9,31,49,9,86,6,13,46.2,7,6,60,12,Matches,c2e5f306
2353,Wesley Saïd,fr FRA,FWMF,Lens,fr Ligue 1,26,1995,7.3,300,0,8,166,130,36,300,10,13,76.9,18,6,247,45,Matches,90fcf472
2354,Allan Saint-Maximin,fr FRA,FWMF,Newcastle Utd,eng Premier League,24,1997,31.2,1168,7,87,475,652,112,1168,150,241,62.2,120,90,889,104,Matches,2b16cb1a
2355,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,31,1990,30.1,2160,282,1187,862,118,33,2160,7,10,70.0,10,5,1412,7,Matches,9fbbcf39
2356,Bukayo Saka,eng ENG,MF,Arsenal,eng Premier League,19,2001,33.1,1603,29,175,499,951,209,1601,43,102,42.2,85,48,1167,216,Matches,bc7dc64d
2357,Mamadou Sakho,fr FRA,DF,Montpellier,fr Ligue 1,31,1990,28.6,1879,305,1084,783,17,8,1879,4,5,80.0,19,5,1195,1,Matches,87935cf3
2358,Bakary Sako,ml MLI,FWMF,Saint-Étienne,fr Ligue 1,33,1988,1.7,66,1,4,34,30,5,66,3,4,75.0,10,3,47,9,Matches,381d7d54
2359,Jacopo Sala,it ITA,MF,Spezia,it Serie A,29,1991,9.8,554,19,174,310,79,6,554,5,12,41.7,9,4,342,9,Matches,da5a981b
2360,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,29,1992,30.7,1518,7,54,450,1029,294,1512,53,124,42.7,99,81,1280,314,Matches,e342ad68
2361,Eddie Salcedo,it ITA,MFFW,Spezia,it Serie A,19,2001,4.8,203,7,23,83,99,28,203,3,9,33.3,14,7,142,25,Matches,0489bb30
2362,William Saliba,fr FRA,DF,Marseille,fr Ligue 1,20,2001,36.0,3352,220,1257,1956,154,37,3352,31,41,75.6,25,16,2591,11,Matches,972aeb2a
2363,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,37,1984,1.0,33,23,30,3,0,0,33,0,0,,0,0,20,0,Matches,74733221
2364,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,22,1999,33.0,2282,277,1035,1067,194,34,2282,13,16,81.3,16,10,1212,4,Matches,0b33f6ad
2365,Roland Sallai,hu HUN,MFFW,Freiburg,de Bundesliga,24,1997,17.2,680,16,89,272,327,73,680,16,39,41.0,45,17,512,99,Matches,bf075f6b
2366,Yoann Salmier,gf GUF,DF,Troyes,fr Ligue 1,28,1992,29.6,1618,155,841,689,110,13,1618,13,17,76.5,12,12,911,6,Matches,c3725db2
2367,Salvi,es ESP,MF,Cádiz,es La Liga,30,1991,15.5,486,20,109,179,210,26,485,9,16,56.3,29,5,292,47,Matches,405f267a
2368,Lazar Samardzic,de GER,MF,Udinese,it Serie A,19,2002,5.4,334,5,35,147,159,13,334,15,26,57.7,14,8,200,21,Matches,217c93a1
2369,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,25,1996,18.4,926,57,274,502,155,20,926,8,18,44.4,17,5,532,19,Matches,08593525
2370,Mama Samba Baldé,gw GNB,MFFW,Troyes,fr Ligue 1,25,1995,19.1,725,16,86,335,324,73,724,34,78,43.6,89,39,513,121,Matches,fb14aa28
2371,Albert Sambi Lokonga,be BEL,MF,Arsenal,eng Premier League,21,1999,12.6,929,33,217,534,186,4,929,3,4,75.0,13,8,691,17,Matches,1b4f1169
2372,Junior Sambia,fr FRA,DFMF,Montpellier,fr Ligue 1,24,1996,17.0,915,58,247,413,269,20,915,26,46,56.5,32,19,543,61,Matches,24eb7ed6
2373,Luigi Samele,it ITA,FW,Sassuolo,it Serie A,19,2002,0.1,4,1,2,0,2,1,4,0,0,,0,1,2,1,Matches,548fea2f
2374,Fede San Emeterio,es ESP,MF,Cádiz,es La Liga,24,1997,9.2,401,15,103,242,58,1,401,0,2,0.0,7,1,247,3,Matches,efecd633
2375,Antonio Sanabria,py PAR,FW,Torino,it Serie A,25,1996,20.0,706,12,33,325,353,82,706,13,20,65.0,79,37,567,114,Matches,0a447501
2376,Oihan Sancet,es ESP,FW,Athletic Club,es La Liga,21,2000,15.8,625,14,40,263,331,68,625,23,37,62.2,62,45,533,143,Matches,bdb624a3
2377,Renato Sanches,pt POR,MFFW,Lille,fr Ligue 1,23,1997,18.3,1373,16,208,810,376,25,1373,43,61,70.5,42,30,1048,43,Matches,032f894e
2378,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,32,1988,9.8,561,4,34,235,296,49,561,21,39,53.8,22,14,433,68,Matches,2c0f8e9e
2379,Antonio Sánchez,es ESP,MF,Mallorca,es La Liga,24,1997,18.0,939,39,251,474,234,21,939,18,34,52.9,45,20,530,39,Matches,a254bbe0
2380,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,25,1996,18.1,1316,128,559,665,98,21,1316,4,6,66.7,9,2,911,5,Matches,da7b447d
2381,Germán Sánchez,es ESP,DF,Granada,es La Liga,34,1986,25.5,1298,204,734,516,52,27,1298,0,2,0.0,2,1,707,5,Matches,ea9b2ef9
2382,Juan Sánchez,es ESP,,Sevilla,es La Liga,17,2003,0.1,,,,,,,,,,,,,,,Matches,ff4f78e1
2383,Manuel Sánchez,es ESP,DF,Osasuna,es La Liga,20,2000,25.1,1395,52,339,606,464,36,1395,24,45,53.3,35,26,769,65,Matches,ffacd3d5
2384,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,23,1997,37.0,1615,1188,1594,21,0,0,1615,0,0,,0,0,929,0,Matches,6a713852
2385,Jadon Sancho,eng ENG,MFFW,Manchester Utd,eng Premier League,21,2000,21.1,1172,11,144,447,598,105,1172,47,85,55.3,44,27,923,138,Matches,dbf053da
2386,Philippe Sandler,nl NED,DF,Troyes,fr Ligue 1,24,1997,0.8,41,11,30,9,2,0,41,0,0,,0,0,23,0,Matches,60740e70
2387,Alex Sandro,br BRA,DF,Juventus,it Serie A,30,1991,19.8,1276,84,411,562,315,37,1276,14,29,48.3,15,20,831,37,Matches,0d82903c
2388,Leroy Sané,de GER,MF,Bayern Munich,de Bundesliga,25,1996,22.0,1283,7,90,563,659,125,1283,61,116,52.6,53,43,1011,181,Matches,2b114be3
2389,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,35,1986,8.4,389,13,58,220,112,9,389,2,3,66.7,9,5,244,21,Matches,466824fb
2390,Mohamed Sankoh,nl NED,FW,Stuttgart,de Bundesliga,17,2003,0.0,1,0,0,1,1,1,1,0,0,,0,0,1,0,Matches,be625686
2391,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,26,1994,4.0,223,6,43,140,48,1,223,13,16,81.3,5,10,141,7,Matches,6e7f1353
2392,Nicola Sansone,it ITA,MFFW,Bologna,it Serie A,29,1991,10.0,439,3,59,167,218,25,439,14,34,41.2,23,15,322,47,Matches,7eb97a8e
2393,Baptiste Santamaria,fr FRA,MFDF,Rennes,fr Ligue 1,26,1995,28.0,1845,79,466,1126,269,32,1845,18,39,46.2,32,18,1278,30,Matches,5e22e2a4
2394,Baptiste Santamaria,fr FRA,MF,Freiburg,de Bundesliga,26,1995,0.2,7,3,3,1,3,0,7,0,0,,0,0,2,1,Matches,5e22e2a4
2395,Federico Santander,py PAR,FWDF,Bologna,it Serie A,30,1991,0.7,35,1,2,16,19,4,35,0,2,0.0,1,3,32,9,Matches,df85d472
2396,Jesús Santiago,es ESP,MF,Valencia,es La Liga,17,2004,0.9,41,2,6,25,10,0,41,0,1,0.0,2,1,20,1,Matches,bc49fd34
2397,Samir Santos,br BRA,DF,Watford,eng Premier League,26,1994,18.6,868,116,546,310,18,10,868,2,3,66.7,6,3,450,2,Matches,92b4758e
2398,Samir Santos,br BRA,DF,Udinese,it Serie A,26,1994,15.8,866,92,411,407,54,9,866,3,5,60.0,9,3,475,5,Matches,92b4758e
2399,Sergio Santos,es ESP,DF,Real Madrid,es La Liga,20,2001,0.1,8,0,3,4,1,0,8,0,0,,0,0,7,0,Matches,cf59e05f
2400,Alvaro Sanz,es ESP,MF,Barcelona,es La Liga,20,2001,0.3,14,0,3,6,5,0,14,0,1,0.0,0,0,11,0,Matches,eaefa2d0
2401,Riccardo Saponara,it ITA,FW,Fiorentina,it Serie A,29,1991,14.3,700,7,86,291,330,68,700,20,53,37.7,32,19,575,76,Matches,3bb7af3b
2402,Pablo Sarabia,es ESP,FW,Paris S-G,fr Ligue 1,29,1992,0.2,24,0,0,9,15,1,24,1,1,100.0,2,0,21,0,Matches,9744ff80
2403,Marcelo Saracchi,uy URU,DF,Levante,es La Liga,23,1998,2.1,129,10,52,42,35,2,129,2,2,100.0,2,1,68,7,Matches,1c96ad85
2404,Josh Sargent,us USA,FWMF,Norwich City,eng Premier League,21,2000,17.5,628,33,127,246,266,55,628,16,32,50.0,52,25,383,75,Matches,a8d4428b
2405,Jeremy Sarmiento,ec ECU,MFFW,Brighton,eng Premier League,19,2002,0.5,30,0,2,9,20,1,30,1,4,25.0,4,1,19,5,Matches,ac0d576d
2406,Bouna Sarr,sn SEN,DF,Bayern Munich,de Bundesliga,29,1992,0.7,58,2,17,23,20,5,58,4,5,80.0,0,0,28,3,Matches,1a4b9094
2407,Ismaila Sarr,sn SEN,MFFW,Watford,eng Premier League,23,1998,20.7,711,18,95,245,387,69,710,34,71,47.9,71,40,519,111,Matches,bfdb33aa
2408,Malang Sarr,fr FRA,DF,Chelsea,eng Premier League,22,1999,6.1,551,29,204,300,48,0,551,0,0,,6,2,389,7,Matches,4315f30d
2409,Joan Sastre Vanrell,es ESP,DF,Mallorca,es La Liga,24,1997,2.9,135,14,57,53,25,1,135,3,5,60.0,2,2,71,4,Matches,f9acf8bf
2410,Giacomo Satalino,it ITA,GK,Sassuolo,it Serie A,22,1999,0.1,2,2,2,0,0,0,2,0,0,,0,0,0,0,Matches,b1f0b916
2411,Martin Satriano,uy URU,FWMF,Inter,it Serie A,20,2001,0.4,14,0,2,4,9,1,14,0,0,,2,1,8,3,Matches,86383d0e
2412,Martin Satriano,uy URU,FW,Brest,fr Ligue 1,20,2001,10.4,272,5,27,128,118,35,272,9,17,52.9,27,13,193,43,Matches,86383d0e
2413,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,29,1991,26.8,1978,28,287,1054,675,54,1974,76,116,65.5,84,36,1332,90,Matches,6bde367b
2414,Esteban Saveljich,me MNE,DF,Rayo Vallecano,es La Liga,30,1991,18.9,760,101,433,313,17,12,760,0,1,0.0,3,2,433,1,Matches,79f2a5f5
2415,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,30,1991,27.1,1642,154,755,826,70,25,1642,8,9,88.9,10,3,1049,5,Matches,f6ac68c1
2416,Joe Scally,us USA,DF,M'Gladbach,de Bundesliga,18,2002,21.2,1275,59,343,647,302,31,1275,21,44,47.7,58,13,733,53,Matches,236f02cd
2417,Giorgio Scalvini,it ITA,DFMF,Atalanta,it Serie A,17,2003,8.5,600,22,224,276,104,25,600,4,6,66.7,13,6,381,11,Matches,1e9aa637
2418,Gianluca Scamacca,it ITA,FW,Sassuolo,it Serie A,22,1999,23.8,804,26,60,408,347,89,803,21,30,70.0,74,49,623,157,Matches,8790f988
2419,Dane Scarlett,eng ENG,MF,Tottenham,eng Premier League,17,2004,0.0,1,0,0,1,0,0,1,1,1,100.0,0,0,1,0,Matches,21945a9e
2420,Kevin Schade,de GER,MFFW,Freiburg,de Bundesliga,19,2001,9.2,351,14,63,123,173,61,351,15,31,48.4,35,20,221,49,Matches,52afb588
2421,András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,22,1999,2.7,128,3,26,67,37,5,128,4,5,80.0,5,1,76,6,Matches,049751d7
2422,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,29,1991,24.0,1230,158,642,536,74,27,1230,6,10,60.0,12,5,668,3,Matches,c8aa95da
2423,Louis Schaub,at AUT,MF,Köln,de Bundesliga,26,1994,7.3,421,10,67,162,197,29,421,19,32,59.4,20,14,271,40,Matches,b50ec54b
2424,Andrea Schiavone,it ITA,MF,Salernitana,it Serie A,28,1993,6.3,306,20,65,182,59,8,306,1,2,50.0,8,1,152,6,Matches,4b55eb4d
2425,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,25,1996,23.1,666,36,51,327,291,134,664,15,41,36.6,60,21,518,132,Matches,5d4f7d61
2426,Kingsley Schindler,de GER,MFDF,Köln,de Bundesliga,28,1993,3.9,236,6,52,100,87,11,236,0,5,0.0,6,4,114,12,Matches,bd527260
2427,Xaver Schlager,at AUT,MF,Wolfsburg,de Bundesliga,23,1997,11.6,560,15,122,328,118,11,560,11,15,73.3,18,10,310,24,Matches,8f056768
2428,Keven Schlotterbeck,de GER,DFFW,Freiburg,de Bundesliga,24,1997,3.5,178,30,109,66,3,1,178,0,1,0.0,1,1,81,0,Matches,f6bdc830
2429,Nico Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,21,1999,30.9,2182,263,968,1085,153,59,2182,23,35,65.7,30,15,1284,18,Matches,34e12499
2430,Jeffrey Schlupp,gh GHA,MFFW,Crystal Palace,eng Premier League,28,1992,20.6,961,46,235,501,238,56,961,35,58,60.3,42,33,556,44,Matches,3312f911
2431,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,34,1986,37.0,1389,1216,1376,13,0,0,1389,1,1,100.0,2,0,599,0,Matches,53af52f3
2432,Jonathan Schmid,fr FRA,DF,Freiburg,de Bundesliga,31,1990,6.5,382,17,107,171,107,9,382,5,8,62.5,7,2,207,19,Matches,088ca1bd
2433,Benno Schmitz,de GER,DF,Köln,de Bundesliga,26,1994,26.9,1858,48,474,926,480,23,1858,2,12,16.7,27,4,1006,47,Matches,ad00b1a8
2434,David Schnegg,at AUT,DF,Venezia,it Serie A,22,1998,1.6,109,8,55,41,18,0,109,1,6,16.7,3,5,58,2,Matches,1c341b14
2435,Morgan Schneiderlin,fr FRA,MF,Nice,fr Ligue 1,31,1989,7.2,481,28,124,308,53,4,481,4,4,100.0,7,5,303,5,Matches,51b41c5c
2436,Alessandro Schöpf,at AUT,MF,Arminia,de Bundesliga,27,1994,26.6,1389,36,249,698,463,41,1389,30,55,54.5,71,31,795,81,Matches,106bca06
2437,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,24,1997,15.5,966,63,280,548,146,4,966,22,25,88.0,25,11,599,9,Matches,2cfae697
2438,Nico Schulz,de GER,DF,Dortmund,de Bundesliga,28,1993,9.3,741,14,199,387,163,17,741,5,16,31.3,18,3,469,30,Matches,fa274d97
2439,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,26,1995,21.0,1059,841,1050,9,1,0,1059,1,1,100.0,0,0,646,0,Matches,87436846
2440,Alexander Schwolow,de GER,GK,Hertha BSC,de Bundesliga,29,1992,24.2,907,800,905,2,0,0,907,0,0,,0,0,379,0,Matches,0d55d942
2441,Valentino Scotta,es ESP,DF,Sevilla,es La Liga,19,2001,0.0,2,0,1,1,0,0,2,0,0,,0,1,0,0,Matches,98529579
2442,Demba Seck,sn SEN,MFFW,Torino,it Serie A,20,2001,1.6,60,0,2,24,34,11,60,4,6,66.7,4,2,44,7,Matches,16463a79
2443,Aleksandar Sedlar,rs SRB,DFMF,Mallorca,es La Liga,29,1991,4.5,214,33,128,82,4,1,214,0,0,,3,0,119,0,Matches,a35134ae
2444,Paul Seguin,de GER,MF,Greuther Fürth,de Bundesliga,26,1995,23.4,1351,43,233,845,287,24,1351,14,30,46.7,36,19,840,41,Matches,8872ed17
2445,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,21,2000,15.7,837,82,421,374,56,9,837,9,15,60.0,9,12,477,7,Matches,cea59f02
2446,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,26,1995,11.2,331,11,24,153,157,44,330,2,8,25.0,23,12,261,48,Matches,1238a3f9
2447,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,29,1992,37.0,1031,907,1026,2,3,3,1031,0,0,,1,0,435,0,Matches,834b5c4c
2448,Ken Sema,se SWE,MFFW,Watford,eng Premier League,27,1993,9.5,323,19,87,133,107,15,323,12,27,44.4,18,25,182,29,Matches,1770bd68
2449,Nélson Semedo,pt POR,MFDF,Wolves,eng Premier League,27,1993,23.7,1447,88,410,587,470,53,1447,39,64,60.9,51,27,841,91,Matches,d04b94db
2450,Lion Semić,de GER,DF,Dortmund,de Bundesliga,17,2003,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,Matches,87ebd8c9
2451,Adrian Šemper,hr CRO,GK,Genoa,it Serie A,23,1998,1.0,39,35,39,0,0,0,39,0,0,,0,0,18,0,Matches,f02dde20
2452,Stefano Sensi,it ITA,MFFW,Sampdoria,it Serie A,25,1995,8.4,481,10,77,256,158,15,481,13,25,52.0,17,16,350,22,Matches,b70bde8f
2453,Stefano Sensi,it ITA,MFFW,Inter,it Serie A,25,1995,1.9,153,0,19,81,55,7,153,3,4,75.0,6,4,124,12,Matches,b70bde8f
2454,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,30,1991,15.5,607,493,599,8,0,0,607,0,1,0.0,0,0,239,0,Matches,343f753a
2455,Suat Serdar,de GER,MF,Hertha BSC,de Bundesliga,24,1997,24.6,919,16,194,511,241,51,919,61,101,60.4,67,49,537,68,Matches,b3325a30
2456,Laurens Serpe,it ITA,DF,Genoa,it Serie A,20,2001,0.5,36,4,14,19,3,1,36,0,1,0.0,0,0,30,1,Matches,79d60e74
2457,Janni Serra,de GER,FW,Arminia,de Bundesliga,23,1998,12.4,423,25,44,206,175,43,423,5,15,33.3,50,25,303,61,Matches,40b58bfc
2458,Javier Serrano,es ESP,MF,Atlético Madrid,es La Liga,18,2003,0.8,50,5,13,36,1,0,50,0,1,0.0,3,0,34,0,Matches,0a8fd9cb
2459,Nicolás Serrano,es ESP,MFFW,Athletic Club,es La Liga,18,2003,3.5,179,5,29,75,80,11,179,4,7,57.1,15,2,122,14,Matches,2ad0e5e5
2460,Zidan Sertdemir,dk DEN,MF,Leverkusen,de Bundesliga,16,2005,0.2,11,0,2,4,5,0,11,0,0,,1,3,5,1,Matches,eec1f7f4
2461,Ryan Sessegnon,eng ENG,DFMF,Tottenham,eng Premier League,21,2000,11.6,568,38,166,187,220,39,568,6,19,31.6,33,12,321,44,Matches,6aa3e78b
2462,Nils Seufert,de GER,MF,Greuther Fürth,de Bundesliga,24,1997,1.1,32,2,12,15,5,0,32,0,0,,0,0,20,2,Matches,0da32a38
2463,Salva Sevilla,es ESP,MF,Mallorca,es La Liga,37,1984,16.7,1118,27,232,638,266,8,1114,5,7,71.4,20,5,709,13,Matches,75bd85ea
2464,Stephan El Shaarawy,it ITA,MFFW,Roma,it Serie A,28,1992,11.7,720,8,96,315,321,61,720,20,39,51.3,22,13,485,69,Matches,d3aaad90
2465,Jamie Shackleton,eng ENG,DFMF,Leeds United,eng Premier League,21,1999,7.9,495,26,188,225,89,14,495,11,17,64.7,5,2,276,10,Matches,8d03ca5a
2466,Xherdan Shaqiri,ch SUI,MF,Lyon,fr Ligue 1,29,1991,7.5,388,3,41,158,193,17,388,6,9,66.7,9,11,296,51,Matches,6421ec64
2467,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,26,1995,17.8,1307,55,292,593,432,16,1307,7,14,50.0,11,14,833,27,Matches,9c94165b
2468,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,29,1992,22.0,1110,56,316,646,167,3,1110,9,12,75.0,19,5,641,7,Matches,3727dd3c
2469,Aimar Sher,se SWE,MF,Spezia,it Serie A,18,2002,0.5,31,1,9,18,4,0,31,0,0,,1,0,13,0,Matches,ef301f96
2470,Eldor Shomurodov,uz UZB,FWMF,Roma,it Serie A,26,1995,8.7,333,3,23,128,186,67,333,3,12,25.0,22,16,240,76,Matches,57469b2d
2471,Shola Shoretire,eng ENG,MF,Manchester Utd,eng Premier League,17,2004,0.2,6,1,2,0,4,0,6,0,0,,0,0,3,1,Matches,00f0482f
2472,Mahame Siby,ml MLI,DF,Strasbourg,fr Ligue 1,25,1996,0.2,6,1,6,0,0,0,6,0,0,,0,0,2,0,Matches,6d075c67
2473,Aboubakar Sidibé,fr FRA,DF,Clermont Foot,fr Ligue 1,25,1996,0.1,5,0,0,3,2,0,5,0,0,,0,0,5,2,Matches,ae5b93a0
2474,Alassane Sidibe,ci CIV,MF,Atalanta,it Serie A,19,2002,0.1,4,0,2,1,1,0,4,0,0,,0,0,2,0,Matches,f944979d
2475,Djibril Sidibé,fr FRA,DFMF,Monaco,fr Ligue 1,29,1992,10.5,840,25,194,476,178,7,840,4,9,44.4,12,7,543,26,Matches,4c5b714f
2476,Kaj Sierhuis,nl NED,FW,Reims,fr Ligue 1,23,1998,0.9,30,1,3,12,15,5,30,0,1,0.0,1,0,21,3,Matches,9c2b1f11
2477,Francisco Sierralta,cl CHI,DF,Watford,eng Premier League,24,1997,4.7,247,60,186,59,2,2,247,2,2,100.0,1,0,137,0,Matches,0f933743
2478,Arnór Sigurðsson,is ISL,FWMF,Venezia,it Serie A,22,1999,2.0,73,0,9,32,34,4,73,3,6,50.0,7,5,48,11,Matches,f209b81e
2479,Kiliann Sildillia,fr FRA,DFMF,Freiburg,de Bundesliga,19,2002,1.9,118,16,48,46,24,1,118,2,3,66.7,1,1,45,0,Matches,313254a3
2480,Adrien Silva,pt POR,MF,Sampdoria,it Serie A,32,1989,12.0,752,39,197,462,99,6,752,10,13,76.9,22,11,440,14,Matches,d6f88a1d
2481,André Silva,pt POR,FW,RB Leipzig,de Bundesliga,25,1995,23.1,852,19,44,382,435,141,849,23,53,43.4,90,47,633,177,Matches,3effaa34
2482,Bernardo Silva,pt POR,MFFW,Manchester City,eng Premier League,26,1994,31.7,2275,36,291,1010,992,177,2275,53,92,57.6,54,25,1761,198,Matches,3eb22ec9
2483,Caio Henrique Oliveira Silva,br BRA,DFMF,Monaco,fr Ligue 1,24,1997,29.6,2098,74,518,936,668,51,2098,12,32,37.5,36,6,1274,117,Matches,30af8b93
2484,David Silva,es ESP,MF,Real Sociedad,es La Liga,35,1986,19.1,1208,24,132,606,479,71,1208,29,44,65.9,37,28,950,104,Matches,e2716bd0
2485,Fábio Silva,pt POR,FW,Wolves,eng Premier League,19,2002,6.4,198,1,11,93,99,39,198,7,19,36.8,18,14,141,37,Matches,e7aa9d7c
2486,Gabriel Silva,br BRA,DFMF,Saint-Étienne,fr Ligue 1,30,1991,7.9,413,24,124,231,64,1,413,0,5,0.0,8,2,191,8,Matches,4914ed4a
2487,Jonathan Silva,ar ARG,DFFW,Getafe,es La Liga,27,1994,2.5,129,5,40,47,42,2,129,1,1,100.0,2,4,65,5,Matches,f2308b33
2488,Rui Silva,pt POR,GK,Betis,es La Liga,27,1994,21.8,777,657,773,4,0,0,777,0,0,,2,0,291,0,Matches,ea83bfa6
2489,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,36,1984,29.4,2899,362,1258,1567,83,24,2899,6,7,85.7,7,3,2162,2,Matches,86e7deaf
2490,Marco Silvestri,it ITA,GK,Udinese,it Serie A,30,1991,35.0,1020,913,1017,3,0,0,1020,0,0,,0,0,387,0,Matches,0d422df7
2491,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,21,2000,22.3,1637,137,727,821,106,26,1637,16,24,66.7,24,8,1087,8,Matches,fcb27134
2492,Giovanni Simeone,ar ARG,FW,Hellas Verona,it Serie A,26,1995,29.5,1081,28,93,456,548,136,1080,23,61,37.7,136,80,850,233,Matches,343c0d52
2493,Giovanni Simeone,ar ARG,FW,Cagliari,it Serie A,26,1995,0.1,4,0,0,3,1,1,4,0,0,,0,0,3,1,Matches,343c0d52
2494,Giuliano Simeone,ar ARG,MF,Atlético Madrid,es La Liga,18,2002,0.0,3,0,0,1,2,1,3,0,0,,0,0,2,2,Matches,a6536561
2495,Ellis Simms,eng ENG,FW,Everton,eng Premier League,20,2001,0.7,18,2,3,10,5,0,18,0,0,,1,1,13,2,Matches,26d3b5be
2496,Moses Simon,ng NGA,MFFW,Nantes,fr Ligue 1,26,1995,25.9,1103,9,93,330,696,120,1103,41,93,44.1,76,52,751,126,Matches,5f3eaaf5
